name,image,classification,street_name_adress,parking,info,call,hardness,latitude,tag,,
범우지,0,지역호수/저수지,대구 달성군 하빈면 무등리,유,-,-,128.4622704,35.91386741,#자연 #한적한 #저수지,,
화성사,0,지역사찰,대구 북구 구암로15길 20,유,-,053-323-6021,128.5500819,35.93436656,#사찰 #한적한,,
강정고령보문화관,0,일반관광지,"대구 달성군 다사읍 강정본길 57 지하1층,1~3층",유,-,053-585-0916,128.4649756,35.84105571,#문화예술공간,,
계산서원,0,서원/향교/서당,대구 중구 서성로 10 1층,유,-,053-257-8962,128.5872952,35.86732633,#제로페이,,
2030골목,0,먹거리/패션거리,대구 중구 동성로3길 32-16,유,-,-,128.5982953,35.86637573,#특산물 #먹거리,,
대니산드라이브코스,0,먹거리/패션거리,대구 달성군 구지면 도동리 438-2,유,-,-,128.3572136,35.68731009,#드라이브명소,,
최정사,0,지역사찰,대구 달성군 가창면 주리1길 153-9,유,-,-,128.6375731,35.7556363,#사찰 #한적한,,
산곡지,0,지역호수/저수지,대구 북구 도남동 37,유,-,-,128.5891873,35.97434263,#자연 #한적한 #저수지,,
동해사,0,지역사찰,대구 동구 팔공산로292길 47,유,-,-,128.6903402,35.95934763,#사찰 #한적한,,
냉천지,0,지역호수/저수지,대구 달성군 가창면 냉천리,유,-,-,128.6425344,35.77786838,#자연 #한적한 #저수지,,
내곡지,0,지역호수/저수지,대구 군위군 효령면 화계리 218,유,-,-,128.5129069,35.90497079,#자연 #한적한 #저수지,,
칠성관음사,0,지역사찰,대구 북구 칠성로 124,유,-,-,128.6026496,35.8778623,#사찰 #한적한,,
봉산서원,0,서원/향교/서당,대구 수성구 수성로12길 70,유,-,-,128.6122657,35.83296102,#자연 #서원 #한적한,,
운흥사,0,지역사찰,대구 서구 달서로15길 42-9,유,-,053-565-0845,128.60355,35.779925,#사찰 #한적한,,
용연사계곡,0,폭포/계곡,대구 달성군 옥포읍 반송리,유,-,-,128.5113534,35.75128137,#물놀이,,
낙빈서원,0,서원/향교/서당,대구 달성군 하빈면 묘리 795,유,-,-,128.4125359,35.90782931,#자연 #서원 #한적한,,
대암지,0,지역호수/저수지,대구 달성군 구지면 대암리,유,-,-,128.6798869,35.91267841,#자연 #한적한 #저수지,,
불정심인당,0,지역사찰,대구 중구 남산로7길 90,유,-,053-256-9317,128.5790915,35.86064867,#사찰 #한적한,,
광법사,0,지역사찰,대구 달성군 화원읍 사문진로3길 3,유,-,053-635-5371,128.4862402,35.80872377,#사찰 #한적한,,
천용사,0,지역사찰,대구 남구 대명남로 60,유,-,010-4454-9368,128.6927344,35.98877239,#사찰 #한적한,,
관암사,0,지역사찰,대구 동구 갓바위로 350,유,-,-,128.7347858,35.97790374,#사찰 #한적한,,
앞산맛둘레길,0,먹거리/패션거리,대구 남구 앞산순환로 411,유,-,-,128.5702835,35.83181401,#벚꽃명소,,
수성방갈로,0,먹거리/패션거리,대구 수성구 두산동,유,-,-,128.6227646,35.82605901,#특산물 #먹거리,,
피어나길,0,먹거리/패션거리,대구 중구 종로 49-1,유,-,-,128.5911149,35.87026289,#특산물 #먹거리,,
금은방골목,0,먹거리/패션거리,대구 중구 대신동,유,-,-,128.5803031,35.87062901,#특산물,,
대명유수지,0,지역호수/저수지,대구 달서구 대천동 816,유,-,-,128.490689,35.82249289,#갈대밭 #나들이 #단풍명소 #산책로 #억새밭 #포토존,,
마천산산림욕장,0,일반유원지/일반놀이공원,대구 달성군 다사읍 이천리 산 41,유,-,-,128.4581231,35.89329693,#산책로,,
일국사,0,지역사찰,대구 북구 동암로38길 9-31,유,-,-,128.570847,35.94214293,#사찰 #한적한,,
대구아쿠아리움,0,아쿠아리움/대형수족관,대구 동구 동부로 149 신세계백화점 대구점 9층,유,"매일매일 색다른 즐거움! 대구아쿠아리움! Grand Open! 체험과 축제의대구아쿠아리움! 8가지 공연과 10여개의 체험까지! 국가대표급 실력을 보유한 2팀의 전속 수중 공연단이 매일 펼치는 수중 공연 '푸른 바다의 인어'와, 대구 최초로 선보이는 훔볼트 펭귄, 귀여운 장난꾸러기 수달과 교감하는 생태설명회 및 먹이주기 체험, 전 세계적으로 희귀한 바닷속 대식가 매너티 등 일 평균 30회 이상 선보이는 다양한 체험과 볼거리를 놓치지 마세요! 또 물 위를 걸으며 수조를 내려다 볼 수 있는 '대구 바다 구름다리', 돔 형태의 파노라마 수조로 감상하는 전갱이들의 은빛 물결 '천장 수조', 화려한 조명과 거울이 만나 몽환적인 '바다 미로 수조' 까지! 다채로운 공연과 즐거운 체험이 가득한 대구아쿠아리움이 여러분을 기다립니다!",053-247-8899,128.6289002,35.87783716,#아쿠아리움 #포토존,,
대구국제뮤지컬페스티벌,0,지역축제,대구 북구 호암로 51 대구삼성창조캠퍼스 F동 2층,유,-,053-622-1945,128.596086,35.88364719,#축제,,
안심정사,0,지역사찰,대구 동구 동호로7길 80,유,-,053-625-4557,128.7318737,35.87008069,#사찰 #한적한,,
위천지,0,지역호수/저수지,대구 달성군 논공읍 위천리,유,-,-,128.4080127,35.75949947,#자연 #한적한 #저수지,,
능전지,0,지역호수/저수지,대구 달성군 옥포읍 김흥리,유,-,-,128.5015666,35.7415025,#자연 #한적한 #저수지,,
길상선원,0,지역사찰,대구 수성구 수성로24길 21,유,-,053-762-5417,128.6124317,35.8367567,#사찰 #한적한,,
동화천,0,지역호수/저수지,대구 북구 동변동 617-1,유,-,-,128.6001112,35.92164788,#자연 #한적한 #저수지,,
양곡지,0,지역호수/저수지,대구 달성군 논공읍 노이리 139-2,유,-,-,128.4597941,35.7521685,#자연 #한적한 #저수지,,
대구수목원,0,휴양림/수목원,대구 달서구 화암로 342,유,"쓰레기 매립장을 생태적 식물공간으로 복원하여 시민들의 자연탐구와 식물 학습공간으로 이용하고, 향토 식물자원 보전 및 종의 다양성을 확보하는 기지로 제공하고자 조성하였다. 1998년 12월 조성공사에 착수하여 2002년 5월 개원하였다. 연면적은 24만 4630m²이며, 화목원/약초원/야생초화원/침활엽수원/습지원/수생식물원/약용식물원/무궁화원/유실수원/염료식물원/철쭉원/방향식물원/괴석원/죽림원/생태천이관찰원/잔디광장 등 21개의 주제로 꾸며진 전문 수목원이 있다. 보유 식물은 초본류 1300종 27만 포기, 목본류 450종 8만 그루 등 총 1750종 35만 본의 식물이 전시되어 있다. 이밖에 시민들의 자연학습장인 산림문화전시관이 있다. 지상 2층 연면적 1650m²인 전시관의 1층은 비지터센터/제1전시실/체험학습실, 2층은 제2전시실/기획전시실이다. 대구광역시 달서구 대곡동 284번지에 있다.",053-803-7270,128.521057,35.8004111,#걷기좋은 #국화꽃 #나들이 #단풍명소 #맨발걷기 #산책로 #억새밭 #잔디마당 #포토존,,
용흥지,0,지역호수/저수지,대구 달성군 현풍읍 지리 1353-1,유,-,-,128.4307564,35.66725547,#자연 #한적한 #저수지,,
새마을지,0,지역호수/저수지,대구 북구 국우동 126,유,-,-,128.5870717,35.95573627,#자연 #한적한 #저수지,,
관음지,0,지역호수/저수지,대구 동구 팔공로51길 15-6,유,-,053-983-4984,128.5440625,35.94719177,#자연 #한적한 #저수지,,
신익심인당,0,지역사찰,대구 서구 국채보상로81길 40,유,-,053-554-2391,128.5754048,35.87532782,#사찰 #한적한,,
금안사,0,지역사찰,대구 남구 용두1길 104,유,-,-,128.6032629,35.8295527,#사찰 #한적한,,
대각사,0,지역사찰,대구 서구 통학로15길 22,유,-,-,128.5812808,35.84055463,#사찰 #한적한,,
대한불교법천종,0,지역사찰,대구 달서구 달구벌대로203길 75,유,-,053-582-1515,128.4791056,35.85648043,#사찰 #한적한,,
정수암,0,지역사찰,대구 달성군 구지면 도동리 산 1-2,유,-,-,128.3714372,35.69281642,#사찰 #한적한,,
봉덕진광원,0,지역사찰,대구 남구 봉덕로23길 17,유,-,053-471-3575,128.6012748,35.84536844,#사찰 #한적한,,
대일지,0,지역호수/저수지,대구 달성군 가창면 대일리 516,유,-,-,128.6424371,35.76813144,#자연 #한적한 #저수지,,
선봉사,0,지역사찰,대구 달서구 비슬로540길 15,유,-,053-644-0108,128.5030172,35.79773723,#사찰 #한적한,,
영불사,0,지역사찰,대구 동구 팔공로201길 36,유,-,053-983-3051,128.6881305,35.95691446,#사찰 #한적한,,
봉황사,0,지역사찰,대구 중구 큰장로24안길 28,유,-,-,128.5238421,35.79051206,#사찰 #한적한,,
법연원,0,지역사찰,대구 수성구 명덕로 423,유,-,-,128.6165616,35.85450949,#사찰 #한적한,,
에움아리길,0,먹거리/패션거리,대구 수성구 만촌동 658-5,유,-,-,128.6434894,35.86673604,#특산물,,
국립박물관문화재단,0,토속/특산물/기념품매장,대구 수성구 청호로 321,유,문화재단,053-761-8317,128.6380158,35.84583586,#특산물,,
원만사,0,유명사찰,대구 중구 달구벌대로 2015,유,-,053-257-1914,128.5841537,35.86598922,#사찰 #한적한,,
동촌파크광장놀이공원,0,테마공원/대형놀이공원,대구 동구 효동로2길 54,유,-,-,128.6535591,35.87874477,#아이와놀자 #포토존,,
구천지,0,지역호수/저수지,대구 수성구 매호동 632,유,-,-,128.7143879,35.84381082,#자연 #한적한 #저수지,,
성화사,0,지역사찰,대구 달서구 장기로12길 10,유,-,053-625-9030,128.5555162,35.84386609,#사찰 #한적한,,
관악사,0,지역사찰,대구 동구 안심로43길 19-2,유,-,053-963-6718,128.7086434,35.86801341,#사찰 #한적한,,
약전골목,0,먹거리/패션거리,대구 중구 남성로 158-1,유,-,-,128.5899426,35.8678202,#노포 #카카오페이,,
반고개무침회골목,0,먹거리/패션거리,대구 서구 내당동 1257-32,유,-,-,128.5704874,35.86270937,#나들이,,
용천사,0,지역사찰,대구 달서구 파도고개로1길 13,유,-,-,128.6923141,35.95195416,#사찰 #한적한,,
대구녹색에너지체험관,0,일반관광지,대구 달서구 성서공단로 52,유,-,053-580-7939,128.4881816,35.83462424,#문화예술공간,,
학봉피크닉전망대,0,일반관광지,대구 북구 연경동 산 153-2,유,-,-,128.6155483,35.93460371,#자연 #한적한 #산책로,,
김흥2지,0,지역호수/저수지,대구 달성군 옥포읍 김흥리,유,-,-,128.4899489,35.74643497,#자연 #한적한 #저수지,,
단산지,0,지역호수/저수지,대구 동구 봉무동 1307,유,-,-,128.6665498,35.76210566,#산책로,,
옥수지,0,지역호수/저수지,대구 군위군 의흥면 연계리,유,-,-,128.7062715,35.80852089,#자연 #한적한 #저수지,,
하선지,0,지역호수/저수지,대구 동구 용수동 847-3,유,-,-,128.6792054,35.98755574,#자연 #한적한 #저수지,,
응원사,0,지역사찰,대구 중구 중앙대로68길 16,유,-,053-425-5953,128.594257,35.86278668,#사찰 #한적한,,
칠보사,0,지역사찰,대구 동구 과학로13길 88,유,-,053-963-8975,128.7158688,35.89173884,#사찰 #한적한,,
당정지,0,지역호수/저수지,대구 동구 송정동,유,-,-,128.618561,35.99439811,#자연 #한적한 #저수지,,
대구공예,0,토속/특산물/기념품매장,대구 남구 봉덕로1길 8,유,-,053-474-9074,128.591428,35.84570442,#특산물,,
연호내지,0,지역호수/저수지,대구 수성구 연호동,유,-,-,128.6684662,35.83685518,#자연 #한적한 #저수지,,
부인사,0,유명사찰,대구 동구 팔공산로 967-28,유,-,053-982-5006,128.6733042,35.99564494,#사찰 #한적한,,
인흥서원,0,지역사찰,대구 달성군 화원읍 인흥2길 26,유,-,053-650-3206,128.5157296,35.78945912,#사찰 #한적한,,
솝소류지,0,지역호수/저수지,대구 달성군 구지면 대암리,유,-,-,128.3960549,35.61909879,#자연 #한적한 #저수지,,
주동지,0,지역호수/저수지,대구 달성군 가창면 주리 217-1,유,-,-,128.6445083,35.75611686,#자연 #한적한 #저수지,,
당고개지,0,지역호수/저수지,대구 수성구 삼덕동 736-2,유,-,-,128.6594137,35.82429531,#자연 #한적한 #저수지,,
덕안사,0,지역사찰,대구 달성군 가창면 가창로216길 38,유,-,053-621-4444,128.6266601,35.80273869,#사찰 #한적한,,
성련사,0,지역사찰,대구 동구 파계로120길 91-1,유,-,053-356-3562,128.643244,35.98568876,#사찰 #한적한,,
용운사,0,지역사찰,대구 서구 국채보상로 177-1,유,-,053-559-7187,128.5503794,35.86982829,#사찰 #한적한,,
달마선원,0,지역사찰,대구 달성군 유가읍 개실길 65,유,-,-,128.6768759,35.97029234,#사찰 #한적한,,
수성빛예술제,0,지역축제,대구 수성구 두산동 526,유,-,053-668-1500,128.6180485,35.82859707,#축제,,
호프골목,0,먹거리/패션거리,대구 중구 공평동,유,-,-,128.5973455,35.86803562,#먹거리 #특산물,,
예연서원,0,서원/향교/서당,대구 달성군 유가읍 구례길 123,유,-,-,128.4700268,35.65585848,#자연 #서원 #한적한,,
위천늪,0,지역호수/저수지,대구 달성군 논공읍 위천리,유,-,-,128.3977263,35.75932991,#자연 #한적한 # 저수지,,
인각사,0,지역사찰,대구 군위군 삼국유사면 삼국유사로 250,유,-,054-383-1161,128.6931992,35.95670198,#사찰 #한적한,,
보광사,0,지역사찰,대구 달서구 조암남로14길 54,유,-,053-639-6684,128.6447897,35.81411403,#사찰 #한적한 #템플스테이,,
광제사,0,지역사찰,대구 북구 연암공원로13길 12-15,유,-,053-941-2995,128.5984175,35.89733463,#사찰 #한적한,,
백불원,0,지역사찰,대구 달서구 성당로 163,유,-,053-627-7776,128.5742315,35.85963019,#사찰 #한적한,,
천불사,0,지역사찰,대구 서구 평리로 337,유,-,010-9206-2314,128.6716864,35.98770154,#사찰 #한적한,,
현각사,0,지역사찰,대구 서구 가르뱅이로 79-4,유,-,053-556-0551,128.5293219,35.88278597,#사찰 #한적한,,
팔공산순환도로단풍,0,먹거리/패션거리,대구 동구 용수동,유,-,-,128.681029,35.99397197,#단풍명소 #드라이브명소,,
해수암,0,지역사찰,대구 남구 앞산순환로99길 48,유,-,070-8964-8238,128.456746,35.66576932,#사찰 #한적한,,
금화사,0,지역사찰,대구 달성군 논공읍 비슬로350길 99,유,-,-,128.4190718,35.76903997,#사찰 #한적한,,
덕화사,0,지역사찰,대구 남구 고산3길 18,유,-,-,128.6020461,35.83210673,#사찰 #한적한,,
수성유원지,0,일반유원지/일반놀이공원,대구 수성구 무학로 78,유,http://korean.visitkorea.or.kr/kor/bz15/where/where_tour.jsp?cid=1115613,053-666-2863,128.6196548,35.82891731,#걷기좋은 #단풍명소 #데이트코스 #산책로 #아이와놀자 #유람선 #일출명소 #핑크뮬리명소,,
청산도예,0,토속/특산물/기념품매장,대구 수성구 달구벌대로627길 5-12,유,-,053-791-0149,128.6999973,35.84254339,#특산물,,
법룡사,0,지역사찰,대구 북구 칠곡중앙대로 254,유,-,053-313-7733,128.5480304,35.91860262,#사찰 #한적한,,
수도선원,0,지역사찰,대구 수성구 국채보상로186길 59,유,-,053-743-7070,128.6340274,35.86558032,#사찰 #한적한,,
웨딩거리,0,먹거리/패션거리,대구 중구 대봉동,유,-,-,128.6043852,35.8600443,#포토존,,
상곡지,0,지역호수/저수지,대구 동구 도동,유,-,-,128.6584503,35.92681599,#자연 #한적한 #저수지,,
오실지,0,지역호수/저수지,대구 동구 능성동,유,-,-,128.7370782,35.96468376,#자연 #한적한 #저수지,,
유진공방,0,토속/특산물/기념품매장,대구 중구 서성로 7,유,-,053-428-6322,128.5866696,35.86723661,#특산물,,
향림사,0,지역사찰,대구 달성군 가창면 우록길 79-58,유,-,053-767-7504,128.662559,35.72770077,#사찰 #한적한,,
독불사,0,지역사찰,대구 동구 아양로7길 15-16,유,-,-,128.6734207,35.98221649,#사찰 #한적한,,
강정고령보인증센터,0,일반관광지,대구 달성군 다사읍 죽곡리 806,유,-,-,128.4626455,35.84197102,#무인인증센터 #수첩판매처 #종주인증센터,,
50만송이튤립축제,0,지역축제,대구 달서구 두류공원로 200,유,-,053-620-0001,128.565928,35.85352751,#축제,,
중리동곱창마을,0,먹거리/패션거리,대구 서구 와룡로66길 57,유,-,-,128.543964,35.86227707,#먹거리 #특산물,,
성당못,0,지역호수/저수지,대구 달서구 공원순환로 216,유,-,-,128.5602731,35.84287233,#나들이 #벚꽃명소 #산책로,,
소금정지,0,지역호수/저수지,대구 북구 관음동 856,유,-,-,128.5379015,35.93942132,#자연 #한적한 #저수지,,
지당지,0,지역호수/저수지,대구 북구 태전동 20-2,유,-,-,128.5336098,35.93035758,#자연 #한적한 #저수지,,
강대골지,0,지역호수/저수지,대구 북구 도남동 319,유,-,-,128.587993,35.96361179,#자연 #한적한 #저수지,,
조항지,0,지역호수/저수지,대구 동구 중대동,유,-,-,128.6323854,35.98758294,#자연 #한적한 #저수지,,
장수사,0,지역사찰,대구 달성군 옥포읍 옥계길 16-1,유,-,053-615-9004,128.462354,35.79279948,#사찰 #한적한,,
복현오거리막창골목,0,먹거리/패션거리,대구 북구 복현동,유,-,-,128.6148424,35.89664891,#먹거리 #특산물,,
범어로데오타운,0,먹거리/패션거리,대구 수성구 달구벌대로 2520,유,-,-,128.63835,35.85843281,#먹거리 #특산물,,
우록지,0,지역호수/저수지,대구 달성군 가창면 우록리,유,-,-,128.6327124,35.71362293,#자연 #한적한 #저수지,,
상동못,0,지역호수/저수지,대구 달성군 논공읍 상리,유,-,-,128.4190295,35.74975088,#자연 #한적한 #저수지,,
노이지,0,지역호수/저수지,대구 달성군 논공읍 노이리,유,-,-,128.4547429,35.74817877,#자연 #한적한 #저수지,,
가산지,0,지역호수/저수지,대구 동구 부동 656,유,-,-,128.6807716,35.89580399,#자연 #한적한 #저수지,,
대광사,0,지역사찰,대구 서구 북비산로72길 10,유,-,053-561-9305,128.3989207,35.88353538,#사찰 #한적한,,
야시골목,0,먹거리/패션거리,대구 중구 삼덕동1가,유,-,-,128.5965325,35.86639346,#먹거리 #특산물,,
전월사,0,지역사찰,대구 달성군 가창면 원정길 183-84,유,-,053-763-9039,128.626975,35.76277646,#사찰 #한적한,,
대구수목원국화축제,0,지역축제,대구 달서구 화암로 342,유,"쓰레기 매립장을 생태적 식물공간으로 복원하여 시민들의 자연탐구와 식물 학습공간으로 이용하고, 향토 식물자원 보전 및 종의 다양성을 확보하는 기지로 제공하고자 조성하였다. 1998년 12월 조성공사에 착수하여 2002년 5월 개원하였다. 연면적은 24만 4630m²이며, 화목원/약초원/야생초화원/침활엽수원/습지원/수생식물원/약용식물원/무궁화원/유실수원/염료식물원/철쭉원/방향식물원/괴석원/죽림원/생태천이관찰원/잔디광장 등 21개의 주제로 꾸며진 전문 수목원이 있다. 보유 식물은 초본류 1300종 27만 포기, 목본류 450종 8만 그루 등 총 1750종 35만 본의 식물이 전시되어 있다. 이밖에 시민들의 자연학습장인 산림문화전시관이 있다. 지상 2층 연면적 1650m²인 전시관의 1층은 비지터센터/제1전시실/체험학습실, 2층은 제2전시실/기획전시실이다. 대구광역시 달서구 대곡동 284번지에 있다.",-,128.5210608,35.80040809,#국화축제 #봄나들이,,
대구약전골목,0,먹거리/패션거리,대구 중구 남성로 158-1,유,-,-,128.5886412,35.86857976,#잔디마당 #포토존,,
화원자연휴양림,0,휴양림/수목원,대구 달성군 화원읍 화원휴양림길 126,유,-,1588-3250,128.5351309,35.77221627,#나들이 #단풍명소 #벚꽃명소 #산책로,,
도원지,0,지역호수/저수지,대구 달서구 도원동 1404,유,-,-,128.5475198,35.80202057,#산책로,,
연경지,0,지역호수/저수지,대구 북구 연경동 872-42,유,-,-,128.6120373,35.96562946,#자연 #한적한 #저수지,,
정혜사,0,지역사찰,대구 남구 현충로5길 67,유,-,053-624-9852,128.5757016,35.83404291,#사찰 #한적한,,
불지사,0,지역사찰,대구 수성구 달구벌대로568길 32,유,-,053-794-6089,128.6666161,35.84618978,#사찰 #한적한,,
용호서원,0,서원/향교/서당,대구 달성군 다사읍 서재본4길 18-27,유,-,-,128.493764,35.87448383,#자연 #서원 #한적한,,
원각사,0,지역사찰,대구 달성군 화원읍 사문진로4길 13,유,-,053-635-3361,128.4905779,35.80778517,#사찰 #한적한,,
약정사,0,지역사찰,대구 달서구 진천로16길 77,유,-,053-632-5044,128.527312,35.81666383,#사찰 #한적한,,
한미친화의거리,0,먹거리/패션거리,대구 남구 봉덕동 664-1,유,-,-,128.5949164,35.84004601,#나들이,,
히말라야,0,토속/특산물/기념품매장,대구 중구 봉산문화길 69,유,-,053-743-7179,128.5972575,35.86276688,#먹거리 #특산물,,
봉산문화거리,0,먹거리/패션거리,대구 중구 봉산동,유,-,-,128.5977951,35.86187492,#포토존,,
봉개울지,0,지역호수/저수지,대구 달성군 현풍읍 성하리,유,-,-,128.4437921,35.71288323,#자연 #한적한 #저수지,,
용곡지,0,지역호수/저수지,대구 북구 도남동 432,유,-,-,128.5845675,35.96777559,#자연 #한적한 #저수지,,
가기아트,0,토속/특산물/기념품매장,대구 달성군 옥포읍 반송6길 20,유,-,053-616-1211,128.5052594,35.7447945,#제로페이,,
우암사,0,지역사찰,대구 수성구 효행로 20,유,-,053-794-1002,128.6499846,35.87669068,#사찰 #한적한,,
혜운사,0,지역사찰,대구 달서구 월배로 373,유,-,053-642-4567,128.5608012,35.82594258,#사찰 #한적한,,
수봉정사,0,서원/향교/서당,대구 달성군 화원읍 인흥3길 16,유,-,-,128.5182912,35.79228392,#사찰 #한적한,,
용현지,0,지역호수/저수지,대구 달성군 구지면 화산리 237,유,-,-,128.4096915,35.66791379,#자연 #한적한 #저수지,,
마하연선원,0,지역사찰,대구 동구 매여로 369,유,-,-,128.7164376,35.91076488,#사찰 #한적한,,
제석사,0,지역사찰,대구 동구 아양로8길 22,유,-,-,128.6379224,35.87665266,#사찰 #한적한,,
성덕사,0,지역사찰,대구 북구 대현남로10길 39-1,유,-,053-952-7680,128.6101305,35.8818715,#사찰 #한적한,,
무파사,0,지역사찰,대구 동구 팔공로28길 73-7,유,-,-,128.6484989,35.91164604,#사찰 #한적한,,
교동전자거리,0,먹거리/패션거리,대구 중구 문화동 2-7,유,-,-,128.5981202,35.87265932,#먹거리 #특산물,,
대보사,0,지역사찰,대구 중구 명륜로 44-4,유,-,053-256-9753,128.5924178,35.85539599,#사찰 #한적한,,
북성로연탄불고기골목,0,먹거리/패션거리,대구 중구 달성로22길 88,유,-,-,128.5869038,35.87451073,#먹거리 #특산물,,
기곡지,0,지역호수/저수지,대구 동구 능성동,유,-,-,128.7364507,35.96677809,#자연 #한적한 #저수지,,
정토선원,0,지역사찰,대구 북구 노곡로3길 23-3,유,-,-,128.5606176,35.90490351,#사찰 #한적한,,
장암사,0,지역사찰,대구 수성구 파동로51길 110-70,유,-,-,128.6105487,35.81583099,#사찰 #한적한,,
대구국제바디페인팅페스티벌,0,지역축제,대구 달서구 공원순환로 46,유,-,053-803-3881,128.5560774,35.85115097,#축제,,
대구약령시문화거리,0,먹거리/패션거리,대구 중구 남성로 158-1,유,-,-,128.5899767,35.86781971,#먹거리 #특산물,,
선물의집갤럭시,0,토속/특산물/기념품매장,대구 중구 국채보상로 460-9,유,-,053-252-2642,128.5813687,35.87009588,#특산물,,
첨백당,0,서원/향교/서당,대구 동구 도평로116길 192-7,유,-,-,128.6933436,35.92855126,#단풍명소 #잔디마당,,
체화당,0,서원/향교/서당,대구 북구 연암공원로 9,유,-,-,128.5963499,35.89207986,#자연 #서원 #한적한,,
달비달맞이축제,0,지역축제,대구 달서구 도원동 886-1,유,-,053-635-9000,128.5487595,35.80010753,#자연 #한적한 #저수지,,
태봉지,0,지역호수/저수지,대구 달성군 유가읍 가태리,유,-,-,128.4788786,35.64789331,#자연 #한적한 #저수지,,
갈산지,0,지역호수/저수지,대구 달성군 유가읍 본말리,유,-,-,128.4832351,35.64439701,#자연 #한적한 #저수지,,
초곡지,0,지역호수/저수지,대구 달성군 유가읍 초곡리,유,-,-,128.4745522,35.7186068,#자연 #한적한 #저수지,,
가창호,0,지역호수/저수지,대구 달성군 가창면 오리 990,유,-,-,128.6100602,35.79909778,#봄나들이 #산책로,,
매낙지,0,지역호수/저수지,대구 달성군 하빈면 감문리,유,-,-,128.4426433,35.89343981,#자연 #한적한 #저수지,,
동곡지,0,지역호수/저수지,대구 동구 동내동,유,-,-,128.7381487,35.88669181,#자연 #한적한 #저수지,,
진인1지,0,지역호수/저수지,대구 동구 진인동 산 135,유,-,-,128.7209092,35.95180927,#자연 #한적한 #저수지,,
선정심인당,0,지역사찰,대구 서구 달서로 23,유,-,054-567-0962,128.5709567,35.86435288,#사찰 #한적한,,
천수암,0,지역사찰,대구 달서구 송현로8길 34,유,-,010-9379-1848,128.4983292,35.71300837,#사찰 #한적한,,
보원심인당,0,지역사찰,대구 달서구 대명천로6길 14,유,-,053-652-1023,128.5569085,35.83994257,#사찰 #한적한,,
동성로로데오거리,0,먹거리/패션거리,대구 중구 삼덕동1가 83,유,-,-,128.5980195,35.8672607,#먹거리 #특산물,,
신언사,0,지역사찰,대구 수성구 청호로96안길 60-13,유,-,053-741-5212,128.6454487,35.85531004,#사찰 #한적한,,
원기사,0,지역사찰,대구 달서구 상인동 산 25-1,유,-,053-632-1444,128.5733937,35.81299844,#사찰 #한적한,,
떡전골목,0,먹거리/패션거리,대구 중구 계산동2가 263-5,유,-,-,128.592321,35.86657752,#먹거리 #특산물,,
성원사,0,지역사찰,대구 중구 큰장로26길 25,유,-,053-252-1853,128.7013951,35.95477737,#사찰 #한적한,,
유산지,0,지역호수/저수지,대구 달성군 구지면 유산리 60,유,-,-,128.435648,35.62867902,#자연 #한적한 #저수지,,
진불사,0,지역사찰,대구 달서구 달구벌대로276길 96,유,-,053-582-8842,128.6926369,35.8737128,#사찰 #한적한,,
북지장사,0,지역사찰,대구 동구 도장길 243,유,-,053-985-5217,128.7153135,35.9760863,#사찰 #한적한,,
모은사,0,지역사찰,대구 달성군 유가읍 유가북길 301,유,-,-,128.4753132,35.71740521,#사찰 #한적한,,
영암사,0,지역사찰,대구 달서구 장기로26길 69,유,-,053-657-2533,128.5476312,35.84652314,#사찰 #한적한,,
대견사,0,지역사찰,대구 달성군 유가읍 일연선사길 177,유,-,053-746-0020,128.5298745,35.69638929,#사찰 #한적한,,
구룡사,0,지역사찰,대구 달서구 이곡서로 66 4층,유,-,053-582-5017,128.6538683,35.91279362,#사찰 #한적한,,
해운정사,0,지역사찰,대구 달서구 송현동2길 35,유,-,053-621-6237,128.5480196,35.82945869,#사찰 #한적한,,
봉리단길,0,먹거리/패션거리,대구 중구 대봉동,유,-,-,128.6015766,35.8582218,#벚꽃명소,,
금도깨비,0,토속/특산물/기념품매장,대구 중구 명륜로 32-1 1층,유,-,053-422-0222,128.589698,35.8647306,#특산물,,
승원심인당,0,지역사찰,대구 중구 국채보상로143길 72,유,-,053-425-4951,128.608856,35.8720505,#사찰 #한적한,,
김광석다시그리기로,0,일반유원지/일반놀이공원,대구 중구 대봉동 6-11,유,-,-,128.6069438,35.86035154,#나들이 #산책로 #포토존,,
국제그린에너지엑스포,0,지역축제,대구 북구 엑스코로 10,유,-,053-601-5371,128.6128483,35.90715268,#축제,,
이천동고미술품거리,0,먹거리/패션거리,대구 남구 이천동 412-8,유,-,-,128.5985163,35.85311523,#먹거리 #특산물,,
수성못,0,지역호수/저수지,대구 수성구 두산동 526,유,-,-,128.6173373,35.82761647,#나들이 #단풍명소 #벚꽃명소 #산책로 #포토존,,
불승심인당,0,지역사찰,대구 북구 중앙대로118길 27,유,-,053-425-1993,128.5984841,35.88426918,#사찰 #한적한,,
병암서원,0,서원/향교/서당,대구 달서구 새방로 21,유,-,053-428-9980,128.5208025,35.86110329,#자연 #서원 #한적한,,
이락서당,0,서원/향교/서당,대구 달서구 파호동,유,-,-,128.4730459,35.85406376,#자연 #서원 #한적한,,
송담서원,0,서원/향교/서당,대구 달성군 구지면 구지서로 530-47,유,-,-,128.3597878,35.69640456,#자연 #서원 #한적한,,
애꽃지,0,지역호수/저수지,대구 달성군 가창면 삼산리,유,-,-,128.6660096,35.73377762,#자연 #한적한 #저수지,,
